race_id,tier,state,chamber,district,electindex_dem_name,electindex_rep_name,kalshi_dem_candidate_name,kalshi_dem_ticker,kalshi_dem_yes_bid,kalshi_dem_yes_ask,kalshi_dem_yes_ask_size,kalshi_dem_yes_bid_size,kalshi_dem_close_time,kalshi_dem_status,liquidity_note_kalshi_dem,kalshi_rep_candidate_name,kalshi_rep_ticker,kalshi_rep_yes_bid,kalshi_rep_yes_ask,kalshi_rep_yes_ask_size,kalshi_rep_yes_bid_size,kalshi_rep_close_time,kalshi_rep_status,liquidity_note_kalshi_rep,kalshi_unmatched_candidates,kalshi_total_open_candidates,legal_footprint_kalshi,polymarket_dem_candidate_name,polymarket_dem_market_id,polymarket_dem_yes_bid,polymarket_dem_yes_ask,polymarket_dem_liquidity,polymarket_dem_close_time,polymarket_dem_status,liquidity_note_polymarket_dem,polymarket_rep_candidate_name,polymarket_rep_market_id,polymarket_rep_yes_bid,polymarket_rep_yes_ask,polymarket_rep_liquidity,polymarket_rep_close_time,polymarket_rep_status,liquidity_note_polymarket_rep,polymarket_unmatched_candidates,polymarket_total_open_candidates,legal_footprint_polymarket,pulled_at
US-HOUSE-NC-02,Elections - US House District,NC,,2,Deborah Ross,Eugene Douglass,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NC-02 House seat?,0x32014816dbc86acb28695b8eb4e1fda3f4bfefad68bbeb79479fb2080c0c9791,0.94,0.95,9445.4489,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NC-02 House seat?,0x4c88ce2a0df596359e406ca012e4298a91dd1a36d78a34673a7f00fb4fdcf061,0.02,0.054,15416.28053,2026-11-03T00:00:00Z,active,ok,Will another party win the NC-02 House seat?; Will A win the NC-02 House seat?; Will B win the NC-02 House seat?; Will C win the NC-02 House seat?; Will D win the NC-02 House seat?; Will E win the NC-02 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NC-03,Elections - US House District,NC,,3,Raymond Smith Jr.,Greg Murphy,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NC-03 House seat?,0xa74ddc3ce66416b679703e087afd5d2047a58a2974d7730cab76a0176eda6933,0.13,0.15,12635.8115,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NC-03 House seat?,0x515155dc9997b73728b424721ea4538cad0de3aad6dd1ceba6277e9fc882276d,0.85,0.86,12369.9972,2026-11-03T00:00:00Z,active,ok,Will another party win the NC-03 House seat?; Will A win the NC-03 House seat?; Will B win the NC-03 House seat?; Will C win the NC-03 House seat?; Will D win the NC-03 House seat?; Will E win the NC-03 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NC-04,Elections - US House District,NC,,4,Valerie Foushee,Max Ganorkar,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NC-04 House seat?,0xd1e07f0db23a3ddaf4aa3d15aef49b1c025ca8db5a5d783691675bb5aad772f8,0.94,0.95,8514.0952,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NC-04 House seat?,0xe29af21f8c8b4646f0d9b771193ab99a2a75a3ae8b360c138f8fad1acdd12cf2,0.031,0.032,34122.5683,2026-11-03T00:00:00Z,active,ok,Will another party win the NC-04 House seat?; Will A win the NC-04 House seat?; Will B win the NC-04 House seat?; Will C win the NC-04 House seat?; Will D win the NC-04 House seat?; Will E win the NC-04 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NC-05,Elections - US House District,NC,,5,Chuck Hubbard,Virginia Foxx,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NC-05 House seat?,0x9c498399a366209dbafcb311f03478216f907f5213915291ba0012161647ad4e,0.123,0.124,12560.94232,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NC-05 House seat?,0xc4f1456dc523bfe110e6a2afc7c2144ef3925650e78fa826d2211ddae6763a3d,0.86,0.88,12809.5692,2026-11-03T00:00:00Z,active,ok,Will another party win the NC-05 House seat?; Will A win the NC-05 House seat?; Will B win the NC-05 House seat?; Will C win the NC-05 House seat?; Will D win the NC-05 House seat?; Will E win the NC-05 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NC-06,Elections - US House District,NC,,6,Cyril Jefferson,Addison McDowell,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NC-06 House seat?,0x81fee35aea4c440dcda285ef90d1d4db072b0e1abf52384dc3f7fce270977573,0.08,0.09,19206.6082,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NC-06 House seat?,0xd812fb189aec52644f68488085aa0d40cc49536456c4d8407e691274c6f05528,0.91,0.92,19406.4828,2026-11-03T00:00:00Z,active,ok,Will another party win the NC-06 House seat?; Will A win the NC-06 House seat?; Will B win the NC-06 House seat?; Will C win the NC-06 House seat?; Will D win the NC-06 House seat?; Will E win the NC-06 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NC-07,Elections - US House District,NC,,7,Kimberly Hardy,David Rouzer,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NC-07 House seat?,0x16783c25129111d46a927bd3ac7379fa729d485ceeb0960d7ec9697b648aea9f,0.16,0.17,10921.6282,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NC-07 House seat?,0x571379f2aca2e69b3cf4304d78d20d07adfdf74d53c566dc9841ffd3b9006a6b,0.83,0.85,9832.0857,2026-11-03T00:00:00Z,active,ok,Will another party win the NC-07 House seat?; Will A win the NC-07 House seat?; Will B win the NC-07 House seat?; Will C win the NC-07 House seat?; Will D win the NC-07 House seat?; Will E win the NC-07 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NC-08,Elections - US House District,NC,,8,Colby Watson,Mark Harris,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NC-08 House seat?,0xc003eebd014e9aaf8af581fbbc05a0be117bb30d5da457aa26d41d4937934877,0.08,0.09,15253.5304,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NC-08 House seat?,0xa4b1d5033cae899d9865ee6a50007ed9df1d5dcd5393ab6d44eeb61d30eaf5df,0.91,0.92,11986.8246,2026-11-03T00:00:00Z,active,ok,Will another party win the NC-08 House seat?; Will A win the NC-08 House seat?; Will B win the NC-08 House seat?; Will C win the NC-08 House seat?; Will D win the NC-08 House seat?; Will E win the NC-08 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NC-09,Elections - US House District,NC,,9,Richard Ojeda,Richard Hudson,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NC-09 House seat?,0xdc23b5a54616abf57d7f89f57a29dbacc0d836ab6f3994f5533c8c41ba929ebb,0.19,0.2,14511.2752,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NC-09 House seat?,0x31727e0e298757e552661f62733cc401c6066b80a7d2607d2ac56b729eb15a00,0.79,0.8,12466.0654,2026-11-03T00:00:00Z,active,ok,Will another party win the NC-09 House seat?; Will A win the NC-09 House seat?; Will B win the NC-09 House seat?; Will C win the NC-09 House seat?; Will D win the NC-09 House seat?; Will E win the NC-09 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NC-10,Elections - US House District,NC,,10,Ashley Bell,Pat Harrigan,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NC-10 House seat?,0x35bb31515ec28b0d32ad7605973baecb9a3e67588721167d32f4e1accf610aca,0.06,0.07,14300.0311,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NC-10 House seat?,0xbaa1a893015b463da78209b0168a3e8720df4d8b1775ff639f4b41fa127283b2,0.94,0.95,11257.6355,2026-11-03T00:00:00Z,active,ok,Will another party win the NC-10 House seat?; Will A win the NC-10 House seat?; Will B win the NC-10 House seat?; Will C win the NC-10 House seat?; Will D win the NC-10 House seat?; Will E win the NC-10 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NC-11,Elections - US House District,NC,,11,Jamie Ager,Jennifer Balkcom,Jamie Ager,KXHOUSENC11-26-DEM,0.62,0.65,500.0,100.0,2027-11-03T15:00:00Z,active,ok,Jennifer Balkcom,KXHOUSENC11-26-GOP,0.35,0.39,50009.0,210.0,2027-11-03T15:00:00Z,active,ok,,2,,Will the Democratic Party win the NC-11 House seat?,0x7fd71c48a98bb515664cadb1f62cf1f27b770fe9cc1216571e183b982a48e42a,0.66,0.67,1056.2606,2026-11-04T00:00:00Z,active,ok,Will the Republican Party win the NC-11 House seat?,0xe64ec54460a1f1b250c9785968e6ebecfb0fd542a34300a161f64460c7a811df,0.35,0.36,1924.7092,2026-11-04T00:00:00Z,active,ok,Will another party win the NC-11 House seat?; Will A win the NC-11 House seat?; Will B win the NC-11 House seat?; Will C win the NC-11 House seat?; Will D win the NC-11 House seat?; Will E win the NC-11 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NC-12,Elections - US House District,NC,,12,Alma Adams,Jack Codiga,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NC-12 House seat?,0x1afbec5901a7c56cc69b7c922918021ab959c4bbb3106f514c78a01797e74dc1,0.953,0.979,9324.12814,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NC-12 House seat?,0x5a021efccd59f1dcb3dd999401115573b1dbe66a93579e1f47cdaefc057a0345,0.018,0.029,11347.39129,2026-11-03T00:00:00Z,active,ok,Will another party win the NC-12 House seat?; Will A win the NC-12 House seat?; Will B win the NC-12 House seat?; Will C win the NC-12 House seat?; Will D win the NC-12 House seat?; Will E win the NC-12 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NC-13,Elections - US House District,NC,,13,Paul Barringer,Brad Knott,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NC-13 House seat?,0xf8a4a549f0937ec98b00be5f260f5688e85fe8d3bad51d2664106203f3e07e32,0.15,0.16,10929.4693,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NC-13 House seat?,0x0536145e60528ca32583b13961a328a679b868f9fc6a775c2845776d8aa70cbe,0.83,0.84,10480.376,2026-11-03T00:00:00Z,active,ok,Will another party win the NC-13 House seat?; Will A win the NC-13 House seat?; Will B win the NC-13 House seat?; Will C win the NC-13 House seat?; Will D win the NC-13 House seat?; Will E win the NC-13 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NC-14,Elections - US House District,NC,,14,LaKesha Womack,Tim Moore,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NC-14 House seat?,0x17595904c52ac8de41da5c06398adf10a6f8267f48266c9c4d04092682f9dbbf,0.16,0.17,13143.4071,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NC-14 House seat?,0x9d09fa84011b6c441aee7460381b11934ec5a58f25c589ce703f8b232a3a8d88,0.83,0.84,12055.0559,2026-11-03T00:00:00Z,active,ok,Will another party win the NC-14 House seat?; Will A win the NC-14 House seat?; Will B win the NC-14 House seat?; Will C win the NC-14 House seat?; Will D win the NC-14 House seat?; Will E win the NC-14 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NE-01,Elections - US House District,NE,,1,Christopher Backemeyer,Mike Flood,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NE-01 House seat?,0xc863c70aafc37a92e8d652f6bdf1afb4aee52c9f66bfa3e32a2eb799f8be30cb,0.15,0.17,11515.8917,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NE-01 House seat?,0xe7214b503451ad8d8e4cd2771eeea83ed3c68b42726288d4285b5cd04c077328,0.82,0.84,9795.7123,2026-11-03T00:00:00Z,active,ok,Will another party win the NE-01 House seat?; Will A win the NE-01 House seat?; Will B win the NE-01 House seat?; Will C win the NE-01 House seat?; Will D win the NE-01 House seat?; Will E win the NE-01 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NE-02,Elections - US House District,NE,,2,Denise Powell,Brinker Harding,Denise Powell,HOUSENE2-26-D,0.911,0.925,500.0,29.0,2027-11-03T15:00:00Z,active,ok,Brinker Harding,HOUSENE2-26-R,0.071,0.089,29.0,153.0,2027-11-03T15:00:00Z,active,ok,,2,,Will the Democratic Party win the NE-02 House seat?,0x13ab5c37a83d0a2ed874bd931c1c8a10984dcabc37cb67f4e36c807492cbfd3b,0.88,0.9,9884.9085,2026-11-04T00:00:00Z,active,ok,Will the Republican Party win the NE-02 House seat?,0xc733d85766ea9df81eb33ec52f7ba64610688401ebc823ae818f51d3cc7274de,0.092,0.103,16177.0943,2026-11-04T00:00:00Z,active,ok,Will another party win the NE-02 House seat?; Will A win the NE-02 House seat?; Will B win the NE-02 House seat?; Will C win the NE-02 House seat?; Will D win the NE-02 House seat?; Will E win the NE-02 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NE-03,Elections - US House District,NE,,3,Becky Stille,Adrian Smith,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NE-03 House seat?,0x1026ab5a7d0fd425a6c0bef1958224a2d88f1f46d10a27cbd1fd8c2e7c5717cd,0.014,0.037,11896.64935,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NE-03 House seat?,0x4b928522d40ad52ad827a6e7d94fd5cf2481266d7c0d4d64c30e925526b33a8e,0.95,0.968,15713.41895,2026-11-03T00:00:00Z,active,ok,Will another party win the NE-03 House seat?; Will A win the NE-03 House seat?; Will B win the NE-03 House seat?; Will C win the NE-03 House seat?; Will D win the NE-03 House seat?; Will E win the NE-03 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NH-01,Elections - US House District,NH,,1,Stefany Shaheen,Anthony DiLorenzo,Stefany Shaheen,HOUSENH1-26-D,0.931,0.959,24.0,4.0,2027-11-03T15:00:00Z,active,ok,Anthony DiLorenzo,HOUSENH1-26-R,0.03,0.079,27.14,15.0,2027-11-03T15:00:00Z,active,ok,,2,,Will the Democratic Party win the NH-01 House seat?,0x4460b4d5604834b9579c7b001b19a3faa8441acb6b94b0c35067cf1aaa22d682,0.883,0.893,10894.58506,2026-11-04T00:00:00Z,active,ok,Will the Republican Party win the NH-01 House seat?,0x78cd764ab3cdfa56aed4b35f5c9b0f19b011c429ea896a8211dd11d9b9820716,0.11,0.12,16272.7814,2026-11-04T00:00:00Z,active,ok,Will another party win the NH-01 House seat?; Will A win the NH-01 House seat?; Will B win the NH-01 House seat?; Will C win the NH-01 House seat?; Will D win the NH-01 House seat?; Will E win the NH-01 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NH-02,Elections - US House District,NH,,2,Maggie Goodlander,Lily Williams,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NH-02 House seat?,0x1790d20eab125a64b999fe78dd91eb8ed116a20d87dd782fad9f45a1f7b4dd58,0.926,0.929,15287.62552,2026-11-04T00:00:00Z,active,ok,Will the Republican Party win the NH-02 House seat?,0xd7ca73c54bdcaabbb500f0f496bac0d76450ea37001f793d39d6718ec35f8fe3,0.072,0.075,17534.73882,2026-11-04T00:00:00Z,active,ok,Will another party win the NH-02 House seat?; Will A win the NH-02 House seat?; Will B win the NH-02 House seat?; Will C win the NH-02 House seat?; Will D win the NH-02 House seat?; Will E win the NH-02 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NJ-01,Elections - US House District,NJ,,1,Donald Norcross,Damon Galdo,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NJ-01 House seat?,0xa03e53c8b4bfbe4492f127e007c78c661b3638d5c515a10345c4cc93b9cd67f1,0.94,0.95,12400.8029,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NJ-01 House seat?,0xa54bbc1b59db314d4161d11560af2b41204d5b1781feca55746990e5e652385c,0.05,0.06,35062.2237,2026-11-03T00:00:00Z,active,ok,Will another party win the NJ-01 House seat?; Will A win the NJ-01 House seat?; Will B win the NJ-01 House seat?; Will C win the NJ-01 House seat?; Will D win the NJ-01 House seat?; Will E win the NJ-01 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NJ-02,Elections - US House District,NJ,,2,Zack Mullock,Jeff Van Drew,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NJ-02 House seat?,0xda6443c47be5c76cfe19a36b6de027558fbf669c825b7aa20c0642b753127b58,0.17,0.18,12995.1718,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NJ-02 House seat?,0x72efd66ee80174b9d64d080692ccdaf77750532d9d706ad05372117fa0d99a4a,0.81,0.82,11684.8228,2026-11-03T00:00:00Z,active,ok,Will another party win the NJ-02 House seat?; Will A win the NJ-02 House seat?; Will B win the NJ-02 House seat?; Will C win the NJ-02 House seat?; Will D win the NJ-02 House seat?; Will E win the NJ-02 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NJ-03,Elections - US House District,NJ,,3,Herb Conaway,Michael McGuire,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NJ-03 House seat?,0xfdb85a472f9776dcf9a69ad9056492fca7b903901b6d351825d70999560167a3,0.94,0.95,9296.4321,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NJ-03 House seat?,0xb9de2e93250678e0c7f17b159e128a68a4b432517a93fd1178f7bd1ec3d513e8,0.05,0.06,26092.9441,2026-11-03T00:00:00Z,active,ok,Will another party win the NJ-03 House seat?; Will A win the NJ-03 House seat?; Will B win the NJ-03 House seat?; Will C win the NJ-03 House seat?; Will D win the NJ-03 House seat?; Will E win the NJ-03 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NJ-04,Elections - US House District,NJ,,4,Rachel Peace,Chris Smith,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NJ-04 House seat?,0x8aac7bfc6b563fb2a1da242411e2226df04d9606253e15029ad73b5aebdf0d9e,0.04,0.05,20376.2701,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NJ-04 House seat?,0xa5843a36aa903124a89434f132978f8aae3272d418650826d2c8dd4657fedd6e,0.95,0.962,8945.03062,2026-11-03T00:00:00Z,active,ok,Will another party win the NJ-04 House seat?; Will A win the NJ-04 House seat?; Will B win the NJ-04 House seat?; Will C win the NJ-04 House seat?; Will D win the NJ-04 House seat?; Will E win the NJ-04 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NJ-05,Elections - US House District,NJ,,5,Josh Gottheimer,Sean Kirrane,Josh Gottheimer,HOUSENJ5-26-D,0.93,0.96,287.0,2.0,2027-11-03T15:00:00Z,active,ok,Sean Kirrane,HOUSENJ5-26-R,0.022,0.09,1.0,500.0,2027-11-03T15:00:00Z,active,ok,,2,,Will the Democratic Party win the NJ-05 House seat?,0xeb7cd255b205bb461833be1149d246c42044c737c287028292250a09076289b5,0.97,0.992,14468.3104,2026-11-04T00:00:00Z,active,ok,Will the Republican Party win the NJ-05 House seat?,0x8a2a7457c9a8be976d0fb615b952542db4911e45987e1300d4ec3b5a3008174f,0.003,0.029,12097.2515,2026-11-04T00:00:00Z,active,ok,Will another party win the NJ-05 House seat?; Will A win the NJ-05 House seat?; Will B win the NJ-05 House seat?; Will C win the NJ-05 House seat?; Will D win the NJ-05 House seat?; Will E win the NJ-05 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NJ-06,Elections - US House District,NJ,,6,Frank Pallone,Hillary Herzig,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NJ-06 House seat?,0xe821cadf84862f0fab92afa2d0ae9d70a0a70a26b129437b7948042c5d79a7cb,0.947,0.949,13507.5525,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NJ-06 House seat?,0x68cee421638b1df2148631bd3a96758f9c7db3af2f221fd49bea01e2be1b8822,0.042,0.053,18640.25252,2026-11-03T00:00:00Z,active,ok,Will another party win the NJ-06 House seat?; Will A win the NJ-06 House seat?; Will B win the NJ-06 House seat?; Will C win the NJ-06 House seat?; Will D win the NJ-06 House seat?; Will E win the NJ-06 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NJ-07,Elections - US House District,NJ,,7,Rebecca Bennett,Tom Kean Jr.,Rebecca Bennett,HOUSENJ7-26-D,0.81,0.82,114.28,135.38,2027-11-03T15:00:00Z,active,ok,Thomas Kean Jr.,HOUSENJ7-26-R,0.19,0.2,1010.0,46.73,2027-11-03T15:00:00Z,active,ok,,2,,Will the Democratic Party win the NJ-07 House seat?,0xdf4512f9c4cdcddd0296b17f54807db88d33685d3142e877f616191f39a3848a,0.81,0.82,11936.8822,2026-11-04T00:00:00Z,active,ok,Will the Republican Party win the NJ-07 House seat?,0x8e55594f3856badd772cbc1354b3c234848092dd030ee38f9b0de7c2ee82a232,0.16,0.18,13050.1513,2026-11-04T00:00:00Z,active,ok,Will another party win the NJ-07 House seat?; Will A win the NJ-07 House seat?; Will B win the NJ-07 House seat?; Will C win the NJ-07 House seat?; Will D win the NJ-07 House seat?; Will E win the NJ-07 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NJ-08,Elections - US House District,NJ,,8,Rob Menendez,(no Republican filed),,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NJ-08 House seat?,0xb1589db17b2a0564a7301e14a089d0aeacf9f68828f6f40e38eb3707dedcbd9e,0.94,0.95,9814.6197,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NJ-08 House seat?,0x0bb1b93d62a15087252b42e86b95f82f27232a590f2281da99e2e4cd623c2576,0.05,0.06,63984.7956,2026-11-03T00:00:00Z,active,ok,Will another party win the NJ-08 House seat?; Will A win the NJ-08 House seat?; Will B win the NJ-08 House seat?; Will C win the NJ-08 House seat?; Will D win the NJ-08 House seat?; Will E win the NJ-08 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NJ-09,Elections - US House District,NJ,,9,Nelida Pou,Rosemary Pino,Nellie Pou,HOUSENJ9-26-D,0.89,0.954,100.0,750.0,2027-11-03T15:00:00Z,active,ok,Rosie Pino,HOUSENJ9-26-R,0.022,0.092,500.0,500.0,2027-11-03T15:00:00Z,active,ok,,2,,Will the Democratic Party win the NJ-09 House seat?,0x025e8dbab75a4ab8d57838524c61660d8385ed80608a856d7f85fe5be2c3ce82,0.906,0.918,14176.2789,2026-11-04T00:00:00Z,active,ok,Will the Republican Party win the NJ-09 House seat?,0x77803bf3f3509539554e06435dbdc94c5eabc4dca7987e83107a03c219a096ea,0.085,0.089,17428.40804,2026-11-04T00:00:00Z,active,ok,Will another party win the NJ-09 House seat?; Will A win the NJ-09 House seat?; Will B win the NJ-09 House seat?; Will C win the NJ-09 House seat?; Will D win the NJ-09 House seat?; Will E win the NJ-09 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NJ-10,Elections - US House District,NJ,,10,LaMonica McIver,Carmen Bucco,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NJ-10 House seat?,0x13d64e908847bd251c8092bf3cb11dba827baaa0c5460442c118f490b08bc9b2,0.94,0.96,11256.0267,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NJ-10 House seat?,0x71e6f91ea307e7ca7ebf33da73885e1e60113ba5fc321f8f4b76d17aca3a1274,0.04,0.05,17299.7344,2026-11-03T00:00:00Z,active,ok,Will another party win the NJ-10 House seat?; Will A win the NJ-10 House seat?; Will B win the NJ-10 House seat?; Will C win the NJ-10 House seat?; Will D win the NJ-10 House seat?; Will E win the NJ-10 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-NJ-11,Elections - US House District,NJ,,11,Analilia Mejia,Joe Hathaway,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the NJ-11 House seat?,0xced523e333e21f9c50986ceae73d822ca1569d747cdb913d65ad62e72bb48e78,0.95,0.96,15315.2162,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the NJ-11 House seat?,0xba70ddd672c901c0ad52c7fa0bd1a77cd0c30fef147ab2790b315a0d61251fc6,0.05,0.06,61755.11,2026-11-03T00:00:00Z,active,ok,Will another party win the NJ-11 House seat?; Will A win the NJ-11 House seat?; Will B win the NJ-11 House seat?; Will C win the NJ-11 House seat?; Will D win the NJ-11 House seat?; Will E win the NJ-11 House seat?,8,,2026-09-17T17:44:56.023541+00:00
